season,season_type,week,game_id,game_key,game_date,home_team_id,home_team_abbr,visitor_team_id,visitor_team_abbr,side,rank,esb_id,team_id,player_name,short_name,position,headshot,jersey_number,rush_yards,attempts,touchdowns,yards,rush_info_yards,rush_info_attempts,rush_info_touchdowns,rush_info_distance,rush_info_avg_yards,rush_info_avg_distance,rush_info_avg_time_to_los,rush_info_rush_location_map_outside_right_yards,rush_info_rush_location_map_outside_right_attempts,rush_info_rush_location_map_outside_right_touchdowns,rush_info_rush_location_map_outside_right_distance,rush_info_rush_location_map_outside_right_avg_yards,rush_info_rush_location_map_outside_right_avg_distance,rush_info_rush_location_map_outside_right_avg_time_to_los,rush_info_rush_location_map_inside_right_yards,rush_info_rush_location_map_inside_right_attempts,rush_info_rush_location_map_inside_right_touchdowns,rush_info_rush_location_map_inside_right_distance,rush_info_rush_location_map_inside_right_avg_yards,rush_info_rush_location_map_inside_right_avg_distance,rush_info_rush_location_map_inside_right_avg_time_to_los,rush_info_rush_location_map_outside_left_yards,rush_info_rush_location_map_outside_left_attempts,rush_info_rush_location_map_outside_left_touchdowns,rush_info_rush_location_map_outside_left_distance,rush_info_rush_location_map_outside_left_avg_yards,rush_info_rush_location_map_outside_left_avg_distance,rush_info_rush_location_map_outside_left_avg_time_to_los,rush_info_rush_location_map_inside_left_yards,rush_info_rush_location_map_inside_left_attempts,rush_info_rush_location_map_inside_left_touchdowns,rush_info_rush_location_map_inside_left_distance,rush_info_rush_location_map_inside_left_avg_yards,rush_info_rush_location_map_inside_left_avg_distance,rush_info_rush_location_map_inside_left_avg_time_to_los,rush_info_pre_snap_rush_location_map_outside_right_yards,rush_info_pre_snap_rush_location_map_outside_right_attempts,rush_info_pre_snap_rush_location_map_outside_right_touchdowns,rush_info_pre_snap_rush_location_map_outside_right_distance,rush_info_pre_snap_rush_location_map_outside_right_avg_yards,rush_info_pre_snap_rush_location_map_outside_right_avg_distance,rush_info_pre_snap_rush_location_map_outside_right_avg_time_to_los,rush_info_pre_snap_rush_location_map_inside_right_yards,rush_info_pre_snap_rush_location_map_inside_right_attempts,rush_info_pre_snap_rush_location_map_inside_right_touchdowns,rush_info_pre_snap_rush_location_map_inside_right_distance,rush_info_pre_snap_rush_location_map_inside_right_avg_yards,rush_info_pre_snap_rush_location_map_inside_right_avg_distance,rush_info_pre_snap_rush_location_map_inside_right_avg_time_to_los,rush_info_pre_snap_rush_location_map_outside_left_yards,rush_info_pre_snap_rush_location_map_outside_left_attempts,rush_info_pre_snap_rush_location_map_outside_left_touchdowns,rush_info_pre_snap_rush_location_map_outside_left_distance,rush_info_pre_snap_rush_location_map_outside_left_avg_yards,rush_info_pre_snap_rush_location_map_outside_left_avg_distance,rush_info_pre_snap_rush_location_map_outside_left_avg_time_to_los,rush_info_pre_snap_rush_location_map_inside_left_yards,rush_info_pre_snap_rush_location_map_inside_left_attempts,rush_info_pre_snap_rush_location_map_inside_left_touchdowns,rush_info_pre_snap_rush_location_map_inside_left_distance,rush_info_pre_snap_rush_location_map_inside_left_avg_yards,rush_info_pre_snap_rush_location_map_inside_left_avg_distance,rush_info_pre_snap_rush_location_map_inside_left_avg_time_to_los,rush_info_rush_location_map_unknown_yards,rush_info_rush_location_map_unknown_attempts,rush_info_rush_location_map_unknown_touchdowns,rush_info_rush_location_map_unknown_distance,rush_info_rush_location_map_unknown_avg_yards,rush_info_rush_location_map_unknown_avg_distance,rush_info_pre_snap_rush_location_map_unknown_yards,rush_info_pre_snap_rush_location_map_unknown_attempts,rush_info_pre_snap_rush_location_map_unknown_touchdowns,rush_info_pre_snap_rush_location_map_unknown_distance,rush_info_pre_snap_rush_location_map_unknown_avg_yards,rush_info_pre_snap_rush_location_map_unknown_avg_distance
2025,PRE,0,2025073151,60115,07/31/2025,1540,DET,4400,LAC,home,1,SMA578887,1540,Jabari Small,J.Small,RB,https://static.www.nfl.com/image/upload/{formatInstructions}/league/qp1dxfvd3pqr1ufz5tu1,42,35,11,0,41,35,11,0,173.70999999999998,3.1818181818181817,15.79181818181818,2.6773636363636366,7,2,0,31.759999999999994,3.5,15.879999999999997,3.024,11,3,0,58.21,3.6666666666666665,19.403333333333332,2.8723333333333336,9,2,0,35.59,4.5,17.795,2.4425,8,4,0,48.14999999999999,2.0,12.037499999999998,2.47525,11,4,0,75.42,2.75,18.855,2.9457500000000003,10,2,0,29.759999999999998,5.0,14.879999999999999,2.5345,5,2,0,33.59,2.5,16.795,2.5614999999999997,9,3,0,34.94,3.0,11.646666666666667,2.4920000000000004,,,,,,,,,,,,
2025,PRE,0,2025073151,60115,07/31/2025,1540,DET,4400,LAC,home,2,REY121392,1540,Craig Reynolds,C.Reynolds,RB,https://static.www.nfl.com/image/upload/{formatInstructions}/league/f5zuttg3hinfqgronrsg,13,38,10,1,48,38,10,1,150.39000000000001,3.8,15.039000000000001,2.7005000000000003,16,2,1,41.230000000000004,8.0,20.615000000000002,2.6665,10,1,0,20.05,10.0,20.05,2.691,6,3,0,41.93000000000001,2.0,13.976666666666668,2.847,6,4,0,47.18000000000001,1.5,11.795000000000002,2.61,,,,,,,,14,4,0,50.690000000000005,3.5,12.672500000000001,2.64075,10,4,1,61.660000000000004,2.5,15.415000000000001,2.8075,14,2,0,38.040000000000006,7.0,19.020000000000003,2.606,,,,,,,,,,,,
2025,PRE,0,2025073151,60115,07/31/2025,1540,DET,4400,LAC,home,3,HOO297694,1540,Hendon Hooker,H.Hooker,QB,https://static.www.nfl.com/image/upload/{formatInstructions}/league/bdky2q0tndjhtrgo2fgt,2,9,3,0,9,9,3,0,91.88,3.0,30.626666666666665,5.8886666666666665,5,2,0,53.69000000000001,2.5,26.845000000000006,5.281000000000001,,,,,,,,4,1,0,38.18999999999999,4.0,38.18999999999999,7.104,,,,,,,,5,2,0,53.69000000000001,2.5,26.845000000000006,5.281000000000001,,,,,,,,4,1,0,38.18999999999999,4.0,38.18999999999999,7.104,,,,,,,,,,,,,,,,,,,
2025,PRE,0,2025073151,60115,07/31/2025,1540,DET,4400,LAC,visitor,1,VID103821,4400,Kimani Vidal,K.Vidal,RB,https://static.www.nfl.com/image/upload/{formatInstructions}/league/huwihtava8gkxzb4cxb8,30,37,9,2,30,37,9,2,163.82000000000002,4.111111111111111,18.202222222222225,2.901888888888889,3,3,2,39.96,1.0,13.32,2.8000000000000003,7,2,0,22.040000000000003,3.5,11.020000000000001,2.7555,25,3,0,91.36,8.333333333333334,30.453333333333333,3.2466666666666666,2,1,0,10.460000000000003,2.0,10.460000000000003,2.466,3,2,1,31.09,1.5,15.545,3.255,7,3,1,30.910000000000004,2.3333333333333335,10.303333333333335,2.467,25,3,0,91.36,8.333333333333334,30.453333333333333,3.2466666666666666,2,1,0,10.460000000000003,2.0,10.460000000000003,2.466,,,,,,,,,,,,
2025,PRE,0,2025073151,60115,07/31/2025,1540,DET,4400,LAC,visitor,2,HIN226970,4400,Nyheim Hines,N.Miller-Hines,RB,https://static.www.nfl.com/image/upload/{formatInstructions}/league/ud1q6gh3tlkiy2w90gvm,31,34,8,0,79,34,8,0,123.96000000000001,4.25,15.495000000000001,2.836875,18,3,0,66.62,6.0,22.206666666666667,3.0540000000000003,,,,,,,,,,,,,,,16,5,0,57.34,3.2,11.468,2.7066,14,2,0,50.85000000000001,7.0,25.425000000000004,3.5100000000000002,3,2,0,19.41,1.5,9.705,2.368,,,,,,,,17,4,0,53.7,4.25,13.425,2.73475,,,,,,,,,,,,
2025,PRE,0,2025073151,60115,07/31/2025,1540,DET,4400,LAC,visitor,3,HAS288544,4400,Hassan Haskins,H.Haskins,RB,https://static.www.nfl.com/image/upload/{formatInstructions}/league/n9jwsfxyo1xppmhscpik,28,34,6,0,42,34,6,0,101.04,5.666666666666667,16.84,3.1201666666666665,28,4,0,66.94999999999999,7.0,16.737499999999997,2.845,,,,,,,,6,2,0,34.09,3.0,17.045,3.6705,,,,,,,,2,1,0,13.290000000000001,2.0,13.290000000000001,3.134,19,2,0,37.46,9.5,18.73,2.5460000000000003,6,2,0,34.09,3.0,17.045,3.6705,7,1,0,16.2,7.0,16.2,3.154,,,,,,,,,,,,
2025,PRE,1,2025080751,60118,08/07/2025,0325,BAL,2200,IND,home,1,JOH201643,0325,D'Ernest Johnson,D.Johnson,RB,https://static.www.nfl.com/image/upload/{formatInstructions}/league/gbe2eojaxid4n3pmo0rj,30,57,18,0,59,57,18,0,253.08,3.1666666666666665,14.06,3.0553333333333335,9,3,0,37.629999999999995,3.0,12.543333333333331,2.755333333333333,21,6,0,87.16,3.5,14.526666666666666,2.8593333333333333,8,5,0,53.4,1.6,10.68,2.7878,19,4,0,74.89,4.75,18.7225,3.90875,13,4,0,64.06,3.25,16.015,2.82125,6,2,0,21.909999999999997,3.0,10.954999999999998,2.914,16,6,0,95.17,2.6666666666666665,15.861666666666666,3.379166666666667,22,6,0,71.94,3.6666666666666665,11.99,2.9346666666666668,,,,,,,,,,,,
2025,PRE,1,2025080751,60118,08/07/2025,0325,BAL,2200,IND,home,2,ALI140900,0325,Rasheen Ali,R.Ali,RB,https://static.www.nfl.com/image/upload/{formatInstructions}/league/rahywwfay2yyqupfwebh,26,37,9,1,106,37,9,1,138.54,4.111111111111111,15.393333333333333,2.8946666666666667,,,,,,,,20,3,0,57.38,6.666666666666667,19.12666666666667,2.800333333333333,12,3,1,43.169999999999995,4.0,14.389999999999999,3.1606666666666663,5,3,0,37.99000000000001,1.6666666666666667,12.663333333333336,2.7230000000000003,19,1,0,36.230000000000004,19.0,36.230000000000004,2.848,3,1,0,9.94,3.0,9.94,2.381,12,3,1,50.39,4.0,16.796666666666667,3.382,3,4,0,41.980000000000004,0.75,10.495000000000001,2.66925,,,,,,,,,,,,
2025,PRE,1,2025080751,60118,08/07/2025,0325,BAL,2200,IND,home,3,MIT376653,0325,Keaton Mitchell,K.Mitchell,RB,https://static.www.nfl.com/image/upload/{formatInstructions}/league/ubl4gwglxlbxzku0qta9,34,68,9,1,132,68,9,1,218.43,7.555555555555555,24.27,3.3101111111111114,36,3,0,89.58,12.0,29.86,3.4386666666666668,24,3,1,74.65,8.0,24.883333333333336,3.5560000000000005,6,2,0,35.88,3.0,17.94,2.784,2,1,0,18.320000000000004,2.0,18.320000000000004,3.239,58,5,1,152.2,11.6,30.439999999999998,3.6284,2,1,0,12.029999999999994,2.0,12.029999999999994,2.842,7,2,0,46.46000000000001,3.5,23.230000000000004,2.99,1,1,0,7.74,1.0,7.74,2.827,,,,,,,,,,,,
2025,PRE,1,2025080751,60118,08/07/2025,0325,BAL,2200,IND,visitor,1,HER034169,2200,Khalil Herbert,K.Herbert,RB,https://static.www.nfl.com/image/upload/{formatInstructions}/league/rjbovmq0lifel6r7mugj,26,29,7,1,80,29,7,1,98.41000000000001,4.142857142857143,14.05857142857143,2.671,,,,,,,,3,2,0,25.050000000000004,1.5,12.525000000000002,3.64,20,2,0,43.93,10.0,21.965,2.1275,6,3,1,29.429999999999996,2.0,9.809999999999999,2.3873333333333333,3,2,0,25.050000000000004,1.5,12.525000000000002,3.6399999999999997,2,1,0,10.290000000000003,2.0,10.290000000000003,2.298,20,2,0,46.14,10.0,23.07,2.7640000000000002,4,2,1,16.929999999999996,2.0,8.464999999999998,1.7955,,,,,,,,,,,,
