season,season_type,week,scope,threshold,games_played,player_name,position,team_id,player_gsis_id,player_display_name,player_short_name,player_esb_id,player_position_group,player_position,player_jersey_number,player_current_team_id,player_season,player_gsis_it_id,player_smart_id,player_first_name,player_last_name,player_football_name,player_ngs_position,player_ngs_position_group,player_uniform_number,player_status,player_headshot,attempts,completions,interceptions,completion_percentage,expected_completion_percentage,completion_percentage_above_expectation,pass_yards,pass_touchdowns,passer_rating,avg_time_to_throw,avg_intended_air_yards,avg_completed_air_yards,avg_air_yards_differential,avg_air_distance,max_air_distance,max_completed_air_distance,avg_air_yards_to_sticks,aggressiveness,player_season_type,player_week
2022,POST,19,week,15,1,Tyler Huntley,QB,0325,00-0035993,Tyler Huntley,T.Huntley,HUN827417,QB,QB,2,0325,2022,52895,32004855-4e82-7417-d100-b3300558f77d,Tyler,Huntley,Tyler,QB,QB,02,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/nlcdo3v59eznspvifbas,29,17,1,58.620689655172406,66.46034482758621,-7.839655172413806,226,2,92.02586206896552,3.149689655172414,6.47103448275862,4.798823529411765,-1.6722109533468554,20.070126478241267,49.08288907552203,40.45366361653787,-2.3910344827586214,13.793103448275861,POST,19
2022,POST,19,week,15,1,Josh Allen,QB,0610,00-0034857,Josh Allen,J.Allen,ALL529264,QB,QB,17,0610,2022,46076,3200414c-4c52-9264-bedc-c4ddaf201fe7,Joshua,Allen,Josh,QB,QB,17,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/btfnqtymqsqgybnv4u6n,39,23,2,58.97435897435898,58.19128205128206,0.7830769230769192,352,3,93.10897435897436,3.154230769230768,15.45702702702703,11.643043478260868,-3.8139835487661617,28.329737358307924,59.84567653556938,59.84567653556938,6.6732432432432445,10.256410256410255,POST,19
2022,POST,19,week,15,1,Joe Burrow,QB,0920,00-0036442,Joe Burrow,J.Burrow,BUR679731,QB,QB,9,0920,2022,52409,32004255-5267-9731-81c8-48673dcec5e2,Joe,Burrow,Joe,QB,QB,09,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/pbl27kxsr5ulgxmvtvfn,32,23,0,71.875,76.31281249999999,-4.437812499999993,209,1,99.609375,2.3809375000000004,6.186562500000001,5.630434782608695,-0.5561277173913055,19.73794559746386,43.61498481026905,35.23061878536907,-3.7196875,6.25,POST,19
2022,POST,19,week,15,1,Dak Prescott,QB,1200,00-0033077,Dak Prescott,D.Prescott,PRE285723,QB,QB,4,1200,2022,43424,32005052-4528-5723-d1b2-96e92ebc1241,Rayne,Prescott,Dak,QB,QB,04,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/ofhu8bvafse5folcjzyu,33,25,0,75.75757575757575,68.91727272727272,6.840303030303033,305,4,143.3080808080808,2.8413636363636368,7.648749999999998,7.193999999999997,-0.45475000000000065,20.27068494942182,60.72451234880359,35.3699985863726,-0.3512500000000005,15.151515151515152,POST,19
2022,POST,19,week,15,1,Trevor Lawrence,QB,2250,00-0036971,Trevor Lawrence,T.Lawrence,LAW514099,QB,QB,16,2250,2022,53430,32004c41-5751-4099-56fc-f565c8d26c06,Trevor,Lawrence,Trevor,QB,QB,16,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/nel2x2crpaasltsb6vwj,47,28,4,59.57446808510638,63.8004255319149,-4.225957446808515,288,4,70.16843971631205,2.4211063829787234,8.09021739130435,6.542142857142857,-1.5480745341614925,20.959961180925745,49.56277332837621,47.45445184595435,0.26413043478260934,27.659574468085108,POST,19
2022,POST,19,week,15,1,Skylar Thompson,QB,2700,00-0037327,Skylar Thompson,S.Thompson,THO688036,QB,QB,19,2700,2022,54712,32005448-4f68-8036-e585-25fef5e651b9,Skylar,Thompson,Skylar,QB,QB,19,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/kpyt5qpi4rh9bguzuorm,45,18,2,40.0,53.59844444444444,-13.59844444444444,220,1,44.67592592592593,3.1725777777777777,11.339285714285715,6.404444444444444,-4.934841269841272,26.1538396724877,55.95044414479656,42.06017118367446,1.1488095238095237,13.333333333333334,POST,19
2022,POST,19,week,15,1,Kirk Cousins,QB,3000,00-0029604,Kirk Cousins,K.Cousins,COU709400,QB,QB,8,3000,2022,38632,3200434f-5570-9400-e1ae-f835abb5963e,Kirk,Cousins,Kirk,QB,QB,08,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/h9ndf9ralxifgjvot2q4,39,31,0,79.48717948717949,65.96025641025643,13.526923076923055,273,2,112.92735042735043,2.7764102564102564,6.766578947368423,4.812580645161292,-1.9539983022071308,19.370771979295025,53.96267228371848,37.50287988941649,-1.391315789473684,15.384615384615385,POST,19
2022,POST,19,week,15,1,Daniel Jones,QB,3410,00-0035710,Daniel Jones,D.Jones,JON165462,QB,QB,8,3410,2022,47789,32004a4f-4e16-5462-39a4-3b4fa743c66f,Daniel,Jones,Daniel,QB,QB,08,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/af6nbjqa6qubnu8oi4ms,35,24,0,68.57142857142857,68.49714285714283,0.07428571428573605,301,2,114.10714285714285,2.7839142857142867,5.823030303030303,4.915416666666665,-0.9076136363636378,18.988801917994323,53.33224165549391,33.10650238246257,-3.38909090909091,17.142857142857142,POST,19
2022,POST,19,week,15,1,Justin Herbert,QB,4400,00-0036355,Justin Herbert,J.Herbert,HER031169,QB,QB,10,4400,2022,52414,32004845-5203-1169-a699-ce41d700202a,Justin,Herbert,Justin,QB,QB,10,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/qknkhe4w6liovjubzmnh,43,25,0,58.139534883720934,68.06186046511627,-9.922325581395334,273,1,84.73837209302326,2.71060465116279,5.9207142857142845,4.186800000000001,-1.7339142857142837,17.960692010467636,40.98962063742478,27.35829124781005,-3.531666666666667,11.627906976744185,POST,19
2022,POST,19,week,15,1,Brock Purdy,QB,4500,00-0037834,Brock Purdy,B.Purdy,PUR243289,QB,QB,13,4500,2022,54727,32005055-5224-3289-b108-8aab5e23b748,Brock,Purdy,Brock,QB,QB,13,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/hdwbdlyiose4znenx5ed,30,18,0,60.0,62.60566666666668,-2.6056666666666786,332,3,131.52777777777777,3.6271999999999993,11.371481481481483,7.788888888888891,-3.582592592592592,22.660395324610633,43.97841516016692,36.963561787252054,2.5196296296296303,6.666666666666667,POST,19
2022,POST,19,week,15,1,Geno Smith,QB,4600,00-0030565,Geno Smith,G.Smith,SMI269700,QB,QB,7,4600,2022,39987,3200534d-4926-9700-a278-7821d73d1c6a,Eugene,Smith,Geno,QB,QB,07,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/vxnzv7tz7ntlmpthfb42,35,25,1,71.42857142857143,63.808285714285695,7.620285714285735,253,2,98.86904761904763,2.9040571428571424,9.291764705882354,6.948,-2.3437647058823536,24.19659808417165,52.15307565235247,52.15307565235247,-0.0023529411764701726,17.142857142857142,POST,19
2022,POST,19,week,15,1,Tom Brady,QB,4900,00-0019596,Tom Brady,T.Brady,BRA371156,QB,QB,12,4900,2022,25511,32004252-4137-1156-7ed0-8b9e44948f13,Tom,Brady,Tom,QB,QB,12,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/q7dpdlxyu5rs05rgh1le,66,35,1,53.03030303030303,64.33727272727273,-11.306969696969702,351,2,72.22222222222221,2.5986515151515146,6.2283606557377045,4.273428571428572,-1.9549320843091325,18.909682458258448,55.08005537397361,44.60924792013423,-1.771639344262294,12.121212121212121,POST,19
2022,POST,20,week,15,1,Josh Allen,QB,0610,00-0034857,Josh Allen,J.Allen,ALL529264,QB,QB,17,0610,2022,46076,3200414c-4c52-9264-bedc-c4ddaf201fe7,Joshua,Allen,Josh,QB,QB,17,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/btfnqtymqsqgybnv4u6n,42,25,1,59.523809523809526,61.075238095238106,-1.5514285714285805,264,0,67.95634920634922,3.200190476190476,10.306249999999999,6.196000000000001,-4.110249999999998,23.366329763704066,49.80074095834318,38.10029396212055,1.8062499999999997,11.904761904761903,POST,20
