season,season_type,week,scope,threshold,games_played,player_name,position,team_id,player_gsis_id,player_display_name,player_short_name,player_esb_id,player_position_group,player_position,player_jersey_number,player_current_team_id,player_season,player_gsis_it_id,player_smart_id,player_first_name,player_last_name,player_football_name,player_ngs_position,player_ngs_position_group,player_uniform_number,player_status,player_headshot,attempts,completions,interceptions,completion_percentage,expected_completion_percentage,completion_percentage_above_expectation,pass_yards,pass_touchdowns,passer_rating,avg_time_to_throw,avg_intended_air_yards,avg_completed_air_yards,avg_air_yards_differential,avg_air_distance,max_air_distance,max_completed_air_distance,avg_air_yards_to_sticks,aggressiveness,player_season_type,player_week
2025,POST,19,week,15,1,Josh Allen,QB,0610,00-0034857,Josh Allen,J.Allen,ALL529264,QB,QB,17,0610,2025,46076,3200414c-4c52-9264-bedc-c4ddaf201fe7,Joshua,Allen,Josh,QB,QB,17,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/servs1fpsynfxep4rz2z,35,28,0,80.0,71.326,8.674000000000007,273,1,108.69047619047618,2.618485714285714,7.447714285714288,5.797857142857144,-1.6498571428571438,21.744395702243544,43.927200001821205,43.927200001821205,-1.5522857142857143,5.714285714285714,POST,19
2025,POST,19,week,15,1,Bryce Young,QB,0750,00-0039150,Bryce Young,B.Young,YOU124763,QB,QB,9,0750,2025,55865,3200594f-5512-4763-ab24-c1bd051ef0ef,Bryce,Young,Bryce,QB,QB,09,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/qy1lfhlzhiacsyzzm1j7,40,21,1,52.5,56.06375000000001,-3.563750000000013,264,1,71.25,3.0809999999999995,9.437297297297295,6.949523809523808,-2.487773487773487,22.38279037844729,47.67202219331586,37.81136998311487,0.896756756756756,25.0,POST,19
2025,POST,19,week,15,1,Caleb Williams,QB,0810,00-0039918,Caleb Williams,C.Williams,WIL176897,QB,QB,18,0810,2025,57122,32005749-4c17-6897-a516-9754023602e6,Caleb,Williams,Caleb,QB,QB,18,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/h4qs11kutwiw7whekmyt,48,24,2,50.0,62.30958333333333,-12.309583333333329,361,2,71.61458333333334,3.1547916666666667,10.819565217391306,8.982083333333335,-1.8374818840579703,23.373854787403136,41.25770352309978,38.059416705987495,2.8630434782608694,6.25,POST,19
2025,POST,19,week,15,1,Jordan Love,QB,1800,00-0036264,Jordan Love,J.Love,LOV130776,QB,QB,10,1800,2025,52434,32004c4f-5613-0776-be4c-ce231b05c522,Jordan,Love,Jordan,QB,QB,10,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/uneiwen9drvci9ahuebp,46,24,0,52.17391304347826,50.84586956521739,1.3280434782608666,323,4,103.80434782608694,2.9968695652173905,10.484473684210526,6.315416666666664,-4.169057017543862,24.572240229319352,54.06300121154947,35.913858049505066,1.7213157894736841,17.391304347826086,POST,19
2025,POST,19,week,15,1,C.J. Stroud,QB,2120,00-0039163,C.J. Stroud,C.Stroud,STR702090,QB,QB,7,2120,2025,55866,32005354-5270-2090-cc17-67cd6da43535,Coleridge,Stroud,C.J.,QB,QB,07,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/tt4zrtxlhifaljhj0rn7,32,21,1,65.625,63.77718750000001,1.8478124999999892,250,1,86.71875,2.7952499999999993,8.493125000000001,7.106666666666667,-1.3864583333333336,20.016447886546704,42.71338548979699,42.71338548979699,0.8993750000000009,18.75,POST,19
2025,POST,19,week,15,1,Trevor Lawrence,QB,2250,00-0036971,Trevor Lawrence,T.Lawrence,LAW514099,QB,QB,16,2250,2025,53430,32004c41-5751-4099-56fc-f565c8d26c06,Trevor,Lawrence,Trevor,QB,QB,16,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/d75srntioly7fq0z8vip,30,18,2,60.0,63.93366666666665,-3.933666666666653,207,3,86.38888888888889,2.757233333333333,9.483333333333333,7.0744444444444445,-2.408888888888888,22.491763188386532,39.561364991617765,39.561364991617765,1.4500000000000002,16.666666666666664,POST,19
2025,POST,19,week,15,1,Matthew Stafford,QB,2510,00-0026498,Matthew Stafford,M.Stafford,STA134157,QB,QB,9,2510,2025,34452,32005354-4113-4157-19b1-37e6835d09b9,John,Stafford,Matthew,QB,QB,09,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/svxl2pk2cuqf26zrhii4,42,24,1,57.14285714285714,65.2857142857143,-8.142857142857167,304,3,93.75,2.9345476190476187,11.515,7.960833333333336,-3.5541666666666645,23.777436679980212,51.83209912785705,33.66710115231187,3.0149999999999997,19.047619047619047,POST,19
2025,POST,19,week,15,1,Drake Maye,QB,3200,00-0039851,Drake Maye,D.Maye,MAY289639,QB,QB,10,3200,2025,57124,32004d41-5928-9639-2999-10019fb4c292,Drake,Maye,Drake,QB,QB,10,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/oyap81gtzcvnfmripis1,29,17,1,58.620689655172406,62.484827586206904,-3.8641379310344988,268,1,86.56609195402298,2.9106896551724137,7.981923076923078,7.500588235294119,-0.4813348416289589,21.695030279563188,40.721281905166,40.721281905166,-0.595,3.4482758620689653,POST,19
2025,POST,19,week,15,1,Jalen Hurts,QB,3700,00-0036389,Jalen Hurts,J.Hurts,HUR767022,QB,QB,1,3700,2025,52461,32004855-5276-7022-85cf-a74490936f42,Jalen,Hurts,Jalen,QB,QB,01,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/c47i9v6gmokkun9cat9s,35,20,0,57.14285714285714,64.84514285714286,-7.702285714285722,168,1,79.22619047619047,2.8650571428571427,8.287647058823527,4.061,-4.226647058823527,21.69849687180684,51.90630212218935,27.45453878687457,-0.6535294117647058,8.571428571428571,POST,19
2025,POST,19,week,15,1,Aaron Rodgers,QB,3900,00-0023459,Aaron Rodgers,A.Rodgers,ROD339293,QB,QB,8,3900,2025,29851,3200524f-4433-9293-a3cf-ad7758d03003,Aaron,Rodgers,Aaron,QB,QB,08,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/dypvakakxhccxs67tb0y,33,17,1,51.515151515151516,59.3421212121212,-7.826969696969684,146,0,50.82070707070706,2.977606060606061,9.543666666666669,4.031176470588235,-5.512490196078433,22.304794412574676,61.27880302355783,32.40422966219071,-0.9896666666666668,18.181818181818183,POST,19
2025,POST,19,week,15,1,Justin Herbert,QB,4400,00-0036355,Justin Herbert,J.Herbert,HER031169,QB,QB,10,4400,2025,52414,32004845-5203-1169-a699-ce41d700202a,Justin,Herbert,Justin,QB,QB,10,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/s1oelyaroiaalgilbeqk,31,19,0,61.29032258064516,68.12903225806451,-6.838709677419352,159,0,74.52956989247312,3.24067741935484,8.126333333333333,4.489473684210527,-3.6368596491228065,20.563010410239315,46.1561187709712,27.421057601777502,-0.30699999999999944,12.903225806451612,POST,19
2025,POST,19,week,15,1,Brock Purdy,QB,4500,00-0037834,Brock Purdy,B.Purdy,PUR243289,QB,QB,13,4500,2025,54727,32005055-5224-3289-b108-8aab5e23b748,Brock,Purdy,Brock,QB,QB,13,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/xykdxnvxpf9pobxvkjfj,31,18,2,58.06451612903226,57.034516129032255,1.0300000000000082,262,2,80.30913978494624,2.9902258064516127,8.195862068965514,7.375,-0.8208620689655142,21.35729244539022,37.61513658090316,35.61025133300803,-0.5282758620689658,22.58064516129032,POST,19
2025,POST,20,week,15,1,Josh Allen,QB,0610,00-0034857,Josh Allen,J.Allen,ALL529264,QB,QB,17,0610,2025,46076,3200414c-4c52-9264-bedc-c4ddaf201fe7,Joshua,Allen,Josh,QB,QB,17,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/servs1fpsynfxep4rz2z,39,25,2,64.1025641025641,70.44102564102566,-6.338461538461559,283,3,90.01068376068378,2.8550256410256405,9.05076923076923,3.6420000000000003,-5.40876923076923,21.908375462412792,53.02871863434002,34.655446902326915,0.10205128205128233,7.6923076923076925,POST,20
2025,POST,20,week,15,1,Caleb Williams,QB,0810,00-0039918,Caleb Williams,C.Williams,WIL176897,QB,QB,18,0810,2025,57122,32005749-4c17-6897-a516-9754023602e6,Caleb,Williams,Caleb,QB,QB,18,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/h4qs11kutwiw7whekmyt,42,23,3,54.761904761904766,62.71904761904761,-7.957142857142841,257,2,59.32539682539684,3.262857142857141,9.098095238095238,5.348695652173913,-3.749399585921325,22.68787342563755,51.2462340079737,51.2462340079737,1.1695238095238092,14.285714285714285,POST,20
